state,plate_title,plate_img
GA,"Desert Storm U.S. Marine",SM_Large.jpg
GA,"Disabled Person (New Design)",DP_Large.jpg
GA,"Disabled Person Motorcycle",MD_Large.jpg
GA,"Disabled Veteran",DV_Large.jpg
GA,"Disabled Veteran Motorcycle",HM_Large.jpg
GA,"Distinguished Flying Cross Air Force",FC_Large.jpg
GA,"Distinguished Flying Cross Army",YC_Large.jpg
GA,"Distinguished Flying Cross Coast Guard",CG_Large.jpg
GA,"Distinguished Flying Cross Marine",CM_Large.jpg
GA,"Distinguished Flying Cross Navy",CN_Large.jpg
GA,"Distinguished Service Cross",VE_Large.jpg
GA,"Distinguished Service Medal Air Force",FG_Large.jpg
GA,"Distinguished Service Medal Coast Guard",GG_Large.jpg
GA,"Distinguished Service Medal Navy",NS_Large.jpg
GA,"Distinquished Flying Cross",DY_Large.jpg
GA,"Distinquished Service Cross Army",YS_Large.jpg
GA,"Distinquished Service Medal - US Army",YG_Large.jpg
GA,"Dog &amp; Cat Sterilization - Animal Friend",DC_Large.jpg
GA,"Dog &amp; Cat Sterilization - B",GL_Large.jpg
GA,"Dog &amp; Cat Sterilization - Feline Friend",CT_Large.jpg
GA,"Ducks Unlimited",DU_Large.jpg
GA,"EarthEcho-Protect Wild Dolphins",EE_Large.jpg
GA,"Emory University",EM_Large.jpg
GA,"Fight Against Cancer",C1_Large.jpg
GA,"Florida A &amp; M University Alumni",FY_Large.jpg
GA,"Florida State University-Atlanta Seminole Club",SE_Large.jpg
GA,"Former Prisoner of War",FP_Large.jpg
GA,"Former Prisoner of War - Motorcycle",FW_Large.jpg
GA,"Fort Valley State University",FV_Large.jpg
GA,"GA Council on Substance Abuse",S2_Large.jpg
GA,"Georgia Alliance of Boys &amp; Girls Club Inc.",BG_Large.jpg
GA,"Georgia Aquarium",PQ_Large.jpg
GA,"Georgia Association of Realtors",GR_Large.jpg
GA,"Georgia Beekeepers Association",BK_Large.jpg
GA,"Georgia College and State University - New plates are no longer available",GU_Large.jpg
GA,"Georgia DNR Law Enforcement Plate",LR_Large.jpg
GA,"Georgia Emergency Medical Technicians",EU_Large.jpg
GA,"Georgia Equine Industry",GE_Large.jpg
GA,"Georgia Forestry Foundation",GB_Large.jpg
GA,"Georgia Institute of Technology",GT_Large.jpg
GA,"Georgia Masonic Charities Foundation Inc",GI_Large.jpg
GA,"Georgia Nurses Foundation",NF_Large_v20120604.jpg
GA,"Georgia Pet Foundation",P1_Large.jpg
GA,"Georgia PGA Foundation",JG_Large.jpg
GA,"Georgia Prostate Cancer Coalition - New plates are no longer available",GP_Large_v20120604.jpg
GA,"Georgia Sea Turtle Center-Jekyll Island",JI_Large.jpg
GA,"Georgia Soccer Association",SJ_Large.jpg
GA,"Georgia Southern University",GS_Large.jpg
GA,"Georgia State Defense Force",GF_Large.jpg
GA,"Georgia State University (New Design)",ST_Large.jpg
GA,"Georgia Tennis Foundation",TF_Large.jpg
GA,"Global War on Terrorism Air Force",F3_Large.jpg
GA,"Global War on Terrorism Army",Y3_Large.jpg
GA,"Global War on Terrorism Coast Guard",G3_Large.jpg
GA,"Global War on Terrorism Marine",M3_Large.jpg
GA,"Global War on Terrorism Navy",N3_Large.jpg
GA,"Gold Star Family",TG_Large.jpg
GA,"Grady Health Foundation - New plates are no longer available",GH_Large.jpg
GA,"Hampton University Atlanta Alumni - New plates are no longer available",H2_Large.jpg
GA,"Hearse/Ambulance",HB_Large.jpg
GA,"Historic Preservation Efforts in GA",EF_Large.jpg
GA,"Hobby Antique",HA_Large.jpg
GA,"Hobby Antique Motorcycle",HD_Large.jpg
GA,"Homeland Security Distinguished Medal of Honor",HS_Large.jpg
GA,"Homeland Security Service Medal Air Force",F9_Large.jpg
GA,"Homeland Security Service Medal Army",Y9_Large.jpg
GA,"Homeland Security Service Medal Coast Guard",G9_Large.jpg
GA,"Homeland Security Service Medal Marine",M9_Large.jpg
GA,"Homeland Security Service Medal Navy",N9_Large.jpg
GA,"Honor Educators",ED_Large.jpg
GA,"Joan Gaeta Lung Cancer Fund - New plates are no longer available",LJ_Large_v20120604.jpg
GA,"Joanna Tag - Pediatric Cancer Research",CR_Large.jpg
GA,"Kappa Alpha Psi",KP_Large.jpg
GA,"Kennesaw State University",KU_Large.jpg
GA,"Korean War",WK_Large.jpg
GA,"Korean War Air Force",KF_Large.jpg
GA,"Korean War Army",KA_Large.jpg
GA,"Korean War Coast Guard",KG_Large.jpg
GA,"Korean War Navy",KN_Large.jpg
GA,"Korean War U.S. Marine",KM_Large.jpg
GA,"LaGrange College - New plates are no longer available",LG_Large.jpg
GA,"Legion of Merit",L1_Large.jpg
GA,"Legion of Merit Air Force",F1_Large.jpg
GA,"Legion of Merit Army",Y1_Large.jpg
GA,"Legion of Merit Coast Guard",G1_Large.jpg
GA,"Legion of Merit Marine",M1_Large.jpg
GA,"Legion of Merit Navy",N1_Large.jpg
GA,"Life University - New plates are no longer available",LF_Large.jpg
GA,"Limousine",LM_Large.jpg
GA,"Low Speed Vehicle",LS_Large.jpg
GA,"LSU alumni association- Atlanta Chapter",LSU_ATLANTA_large.jpg
GA,"Marine Habitat",NR_Large.jpg
GA,"Medal of Honor Air Force",F4_Large.jpg
GA,"Medal of Honor Army",Y4_Large.jpg
GA,"Medal of Honor Coast Guard",G4_Large.jpg
GA,"Medal of Honor Marine",M4_Large.jpg
GA,"Medal of Honor Navy",N4_Large.jpg
GA,"Mercer University",ME_Large.jpg
GA,"Meritorious Service Medal Air Force",A4_Large.jpg
GA,"Meritorious Service Medal Army",A5_Large.jpg
GA,"Meritorious Service Medal Coast Guard",C2_Large.jpg
GA,"Meritorious Service Medal Marine Corps",PC_Large.jpg
GA,"Meritorious Service Medal Motorcycle",S1_Large.jpg
GA,"Meritorious Service Medal Navy",NM_Large.jpg
GA,"Michigan State University",MS_Large.jpg
GA,"Mississippi State University Alumni",MU_Large.jpg
GA,"Morehouse",MR_Large.jpg
GA,"Morris Brown College",MB_Large.jpg
GA,"NASCAR Officially Licensed Registration Plate",NK_Large.jpg
GA,"National Gaurd",GW_Large.jpg
GA,"National Guard (active or retired)",NT_Large.jpg
GA,"Navy Cross",NC_Large.jpg
GA,"Navy Cross - Motorcycle",NY_Large.jpg
GA,"Navy Cross US Coast Guard",GC_Large.jpg
GA,"Navy Cross US Marine Corps",MN_Large.jpg
GA,"Navy Distinguished Service Medal",NE_Large.jpg
GA,"Navy Medal of Honor",HN_Large.jpg
GA,"Oglethorpe University - New plates are no longer available",TH_Large.jpg
GA,"Ohio State University Alumni",SO_Large.jpg
GA,"Omega Psi Phi Fraternity, INC.",PP_Large.jpg
GA,"Omega Psi Phi Motorcycle",PN_Large.jpg
GA,"Pearl Harbor Survivor",PL_Large.jpg
GA,"Pearl Harbor Survivor - Motorcycle",PU_Large.jpg
GA,"PHI BETA SIGMA",PE_Large.jpg
GA,"Prestige",PR_Large.jpg
GA,"Prestige Motorcycle",PM_Large.jpg
GA,"Prince Hall Grand Lodge",HL_Large.jpg
GA,"Public Safety First Responder",PA_Large.jpg
GA,"Purple Heart - Motorcycle",ZP_Large.jpg
GA,"Purple Heart Air Force",F5_Large.jpg
GA,"Purple Heart Army",Y5_Large.jpg
GA,"Purple Heart Coast Guard",G5_Large.jpg
GA,"Purple Heart Marine",M5_Large.jpg
GA,"Purple Heart Navy",N5_Large.jpg
GA,"Race Car Hall of Fame - New plates are no longer available",RQ_Large.jpg
GA,"Reserve Air Force",RF_Large.jpg
GA,"Reserve Army",RA_Large.jpg
GA,"Reserve Coast Guard",RC_Large.jpg
GA,"Reserve Marine",RM_Large.jpg
GA,"Reserve Navy",RN_Large.jpg
GA,"Retired Air Force",XF_Large.jpg
GA,"Retired Army",XA_Large.jpg
GA,"Retired Coast Guard",XG_Large.jpg
GA,"Retired Legislators (Emeritus)",RL_Large.jpg
GA,"Retired Marine",XM_Large.jpg
GA,"Retired Navy",XN_Large.jpg
GA,"Rotary Internati",RI_Large.jpg
GA,"Savannah College of Art &amp; Design - New plates are no longer available",VK_Large.jpg
GA,"Savannah State University",SA_Large.jpg
GA,"Share the Road - Bicycle Safety",RD_Large.jpg
GA,"Sickle Cell Foundation",SL_Large.jpg
GA,"Sigma Gamma Rho Sorority Inc",S3_Large.jpg
GA,"Silver Star",SI_Large.jpg
GA,"Silver Star Air Force",F7_Large.jpg
GA,"Silver Star Army",Y7_Large.jpg
GA,"Silver Star Coast Guard",G7_Large.jpg
GA,"Silver Star Marine",M7_Large.jpg
GA,"Silver Star Navy",N7_Large.jpg
GA,"Soldiers Medal",YA_Large.jpg
GA,"Soldiers Medal - Motorcycle",YX_Large.jpg
GA,"Sons of Confederate Veterans",CV_Large.jpg
GA,"Spelman College",SP_Large.jpg
GA,"Standard",AA_Large.jpg
GA,"Standard Alternate",A1_Large.jpg
GA,"Standard Motorcycle",CY_Large.jpg
GA,"Support Agriculture in Georgia",FH_Large.jpg
GA,"Support our Troops",OT_Large.jpg
GA,"Taxi",TX_Large.jpg
GA,"Thank A Lineman",GY_Large.jpg
GA,"Trailer",TR_Large.jpg
GA,"Tybee Island Historical Society",TB_Large.jpg
GA,"University of Alabama National Alumni Association",RT_Large.jpg
GA,"University of Georgia (New Design)",GA_Large.jpg
GA,"University of Kentucky Alumni Club of Greater Atlanta",UK_Large.jpg
GA,"University of Miami",UU_Large.jpg
GA,"University of N. Carolina Alumni",9NC_Large.jpg
GA,"University of North Georgia",NG_Large.jpg
GA,"University of South Carolina Alumni",SC_Large.jpg
GA,"University of Tennessee National Alumni Association",VL_Large.jpg
GA,"University of West Georgia (New Design) - New plates are no longer available",XW_Large.jpg
GA,"US Air Force Reserve",A2_Large.jpg
GA,"US Air Force Retired",RE_Large.jpg
GA,"US Air Force Veterans",AV_Large.jpg
GA,"US Army Distinquished Service Medal",AY_Large.jpg
GA,"US Army Ranger Motorcycle",AM_Large.jpg
GA,"US Army Reserve",RR_Large.jpg
GA,"US Army Retired",RW_Large.jpg
GA,"US Army Veteran",VX_Large.jpg
GA,"US Coast Guard Reserve",RG_Large.jpg
GA,"US Coast Guard Retired",CO_Large.jpg
GA,"US Coast Guard Veteran",VC_Large.jpg
GA,"US Marine Corp Reserve",RB_Large.jpg
GA,"US Marine Corp Retired",MG_Large.jpg
GA,"US Marine Corp Vet",VS_Large.jpg
GA,"US Navy Reserved",RY_Large.jpg
GA,"US Navy Retired",RO_Large.jpg
GA,"US Navy Veteran",VU_Large.jpg
GA,"Valdosta State University",VA_Large.jpg
GA,"Veteran Air Force",AX_Large.jpg
GA,"Veteran Army",RX_Large.jpg
GA,"Veteran Coast Guard",CX_Large.jpg
GA,"Veteran Marine",MX_Large.jpg
GA,"Veteran Navy",NX_Large.jpg
GA,"Vietnam Air Force",VF_Large.jpg
GA,"Vietnam Army",VY_Large.jpg
GA,"Vietnam Coast Guard",VG_Large.jpg
GA,"Vietnam Marine",VM_Large.jpg
GA,"Vietnam Navy",VV_Large.jpg
GA,"Vietnam War",VW_Large.jpg
GA,"War in Afghan",WS_Large.jpg
GA,"War in Afghanistan Air Force",F2_Large.jpg
GA,"War in Afghanistan Army",Y2_Large.jpg
GA,"War in Afghanistan Coast Guard",G2_Large.jpg
GA,"War in Afghanistan Marine",M2_Large.jpg
GA,"War in Afghanistan Navy",N2_Large.jpg
GA,"War in Iraq",WB_Large.jpg
GA,"War in Iraq Air Force",IF_Large.jpg
GA,"War in Iraq Army",YI_Large.jpg
GA,"War in Iraq Coast Guard",IG_Large.jpg
GA,"War in Iraq Marine",IM_Large.jpg
GA,"War in Iraq Navy",IN_Large.jpg
GA,"War on Terrorism",WT_Large.jpg
GA,"Wildflower 1",WF_Large.jpg
GA,"Wildflower 2 - Purple",WC_Large.jpg
GA,"Wildlife 1 - Bald Eagle",WL_Large.jpg
GA,"Wildlife 2 - Trout Unlimited",TU_Large.jpg
GA,"Wildlife 3 - Bobwhite Quail Restoration",BW_Large.jpg
GA,"Wildlife 4 - Butterfly",WD_Large.jpg
GA,"Woman Veteran Air Force",FX_Large.jpg
GA,"Woman Veteran Airforce - Motorcycle",FZ_Large.jpg
GA,"Woman Veteran Army",YW_Large.jpg
GA,"Woman Veteran Army - Motorcycle",YZ_Large.jpg
GA,"Woman Veteran Coast Guard",CW_Large.jpg
GA,"Woman Veteran Coast Guard - Motorcycle",CZ_Large.jpg
GA,"Woman Veteran Marine Corps",MW_Large.jpg
GA,"Woman Veteran Marine Corps - Motorcycle",MZ_Large.jpg
GA,"Woman Veteran Navy",NW_Large.jpg
GA,"Woman Veteran Navy - Motorcycle",NZ_Large.jpg
GA,"World War II",W2_Large.jpg
GA,"World War II Army",WA_Large.jpg
GA,"World War II Coast Guard",WG_Large.jpg
GA,"World War II Marine",WM_Large.jpg
GA,"World War II Navy",WN_Large.jpg
GA,"Zeta Phi Beta Sorority Inc.",ZE_Large.jpg
GA,"ZOO Atlanta",ZA_Large.jpg
HI,"Combat Veteran",combat-vet.png
HI,"Combat Wounded (Purple Heart)",Veterans_Specialty_License_Plate_-_Combat_Wounded.jpg
HI,"Gold Star Family",gold-star-family.png
HI,"Haleakalā National Park",National_Parks.png
HI,"Hawaiʻi Volcanoes National Park",volcanoes.png
HI,"Korea Veteran",korea-vet.png
HI,"Pearl Harbor Survivor",pearl_harbor.png
HI,"Persian Gulf Veteran",persian-gulf-vet.png
HI,"Polynesian Voyaging Society",PVS_Plate.jpg
HI,"Standard",standard-plate.jpg
HI,"Veteran",veteran.png
HI,"Vietnam Veteran",vietnam-vet.png
HI,"Vietnam Veteran - Motorcycle",vietnam-vet-mc.png
HI,"World War II Veteran",ww2-vet.png
IA,"Air Force Cross Medal",airforce.jpg
IA,"Airmen's Medal",airman.jpg
IA,"Allen College",AllenCollege.jpg
IA,"Amateur Radio Call Letter",amateur.gif
IA,"Black Out Design",Blackout-sm.png
IA,"Breast Cancer Awareness",cancer.gif
IA,"Briar Cliff University",BriarCliff.jpg
IA,"Bronze Star",bronze_small.jpg
IA,"Buena Vista University",buenavista_small.jpg
IA,"Cattlemen Care",cattlemen.gif
IA,"Central College",central.jpg
IA,"Choose Life",chooselife_small.jpg
IA,"Clarke University",ClarkeUniversitysm.gif
IA,"Coe College",coe.jpg
IA,"Cornell College",cornell.jpg
IA,"Decal",DecalPlatesm.jpg
IA,"Des Moines University",dmu.jpg
IA,"Disabled Veteran",dveteran_small.jpg
IA,"Distinguished Service Cross",distinguished_small.jpg
IA,"Dordt College",dordt.jpg
IA,"Drake University",drake.jpg
IA,"Ducks Unlimited",ducks_small.jpg
IA,"Education",educational_small.jpg
IA,"Emergency Medical Services",emt_small.jpg
IA,"Ex-Prisoner of War",expow_small.jpg
IA,"Fallen Peace Officer",fallenofficer_sm.jpg
IA,"Firefighter",fire.gif
IA,"Flying Our Colors Plate",FlyOurColors-sm.png
IA,"God Bless America",bless_small.jpg
IA,"Gold Star",goldstar_small.jpg
IA,"Graceland University",graceland.jpg
IA,"Grand View University",grandview.jpg
IA,"Grinnell College",grinnellplate.jpg
IA,"Iowa Ag Literacy, FFA and 4-H",AgLit-small.gif
IA,"Iowa Heritage",heritage.gif
IA,"Iowa National Guard",natguard_small.jpg
IA,"Iowa State University",cyclones.gif
IA,"Iowa Wesleyan University",Iowa-Wesleyan-Universitysm.gif
IA,"Legion of Merit",merit_small.jpg
IA,"Loras College",loras.gif
IA,"Love Our Kids",kid_small.jpg
IA,"Luther College",luther.jpg
IA,"Medal of Honor – Air Force",honor2.gif
IA,"Medal of Honor – Army",honor1.gif
IA,"Medal of Honor – Navy",honor3.gif
IA,"Morningside University",morningside_sm.jpg
IA,"Motorcycle Rider Education",mcrider.gif
IA,"Mount Mercy University",mountmercy.jpg
IA,"Natural Resources - Deer",deer.gif
IA,"Natural Resources - Eagle",eagle_small.jpg
IA,"Natural Resources - Goldfinch",goldfinch_small.jpg
IA,"Natural Resources - Pheasant",pheasant_small.jpg
IA,"Natural Resources - Trout",trout_small.jpg
IA,"Navy Cross Medal",navy_small.jpg
IA,"Navy/Marine Corps Medal",navymarines_small.jpg
IA,"Northwestern College",redraiders.gif
IA,"Organ and Tissue Donor",donor_small.jpg
IA,"Palmer College",Palmersm.jpg
IA,"Pearl Harbor",pearl_small.jpg
IA,"Persons with Disabilities plate and sticker",disabilities.gif
IA,"Professional Firefighter",firefighter_small.jpg
IA,"Purple Heart",purple_small.jpg
IA,"Regular County Design",personal.gif
IA,"Retired Air Force",service1_sm.jpg
IA,"Retired Army",service4_sm.jpg
IA,"Retired Coast Guard",service3_sm.jpg
IA,"Retired Marine",service2_sm.jpg
IA,"Retired Navy",service5_sm.jpg
IA,"Saint Ambrose University",stambrose.jpg
IA,"Share the Road",share_small.jpg
IA,"Shriners",shriners_small.jpg
IA,"Silver Star",silver_small.jpg
IA,"Simpson College",simpson.jpg
IA,"Soldier's Medal",soldiers_small.jpg
IA,"University of Dubuque",uofdubuque2.jpg
IA,"University of Iowa",hawkeyes.gif
IA,"University of Northern Iowa",panthers.gif
IA,"Upper Iowa University",upperiowa.jpg
IA,"Veteran's Plate",veteran_small.jpg
IA,"Wartburg College",wartburg.jpg
IA,"William Penn",wpenn.jpg
ID,"4H",ID-plates_image-008.jpg
ID,"AGRICULTURE",ID-plates_image-012.jpg
ID,"APPALOOSA",ID-plates_image-014.jpg
ID,"AVIATION",ID-plates_image-016.jpg
ID,"BIKING",ID-plates_image-018.jpg
ID,"BLUEBIRD",ID-plates_image-020.jpg
ID,"Boise State University",boise-state.png
ID,"BYU Idaho",byu-idaho.png
ID,"CAPITAL RESTORATION",ID-plates_image-022.jpg
ID,"CENTENNIAL",ID-plates_image-024.jpg
ID,"CHOOSE LIFE",ID-plates_image-026.jpg
ID,"CLASSIC",CLASSIC.PNG
ID,"College of Eastern Idaho",college-eastern-idaho.png
ID,"College of Idaho",college-of-idaho.png
ID,"College of Southern Idaho",southern-idaho.png
ID,"College of Western Idaho",college-of-western-idaho.png
ID,"CUSTOM VEHICLE",ID-plates_image-102.jpg
ID,"CUTTHROAT TROUT",ID-plates_image-056.jpg
ID,"DISABLED",ID-plates_image-092.jpg
ID,"DISABLED VETERAN",ID-plates_image-066.jpg
ID,"ELK",ID-plates_image-028.jpg
ID,"FAMOUS POTATOES",ID-plates_image-040.jpg
ID,"FIRE FIGHTERS",ID-plates_image-030.jpg
ID,"FORMER PRISIONER OF WAR - KOREA",ID-plates_image-074.jpg
ID,"FORMER PRISIONER OF WAR - PERSIAN GULF",ID-plates_image-078.jpg
ID,"FORMER PRISIONER OF WAR - USS PUEBLO",ID-plates_image-070.jpg
ID,"FORMER PRISIONER OF WAR - VIETNAM",ID-plates_image-076.jpg
ID,"FORMER PRISIONER OF WAR - WORLD WAR II",ID-plates_image-080.jpg
ID,"GOLD STAR FAMILY",ID-plates_image-082.jpg
ID,"Idaho State University",idaho-state.png
ID,"LEWIS & CLARK",ID-plates_image-032.jpg
ID,"Lewis and Clark State College",lewis-clark-state-college.png
ID,"MEDAL OF HONOR",ID-plates_image-084.jpg
ID,"NATIONAL GUARD",ID-plates_image-090.jpg
ID,"NORTH AMERICA TRAILER",ID-plates_image-034.jpg
ID,"North Idaho College",north-idaho-college.png
ID,"Northwest Nazarene University",nw-naz-univ.png
ID,"OLD TIMER",OLD-TIMER.PNG
ID,"PEACE OFFICER MEMORIAL",ID-plates_image-036.jpg
ID,"PEARL HARBOR SURVIVOR",ID-plates_image-086.jpg
ID,"PET FRIENDLY",ID-plates_image-038.jpg
ID,"PURPLE HEART",ID-plates_image-068.jpg
ID,"RADIO AMATEUR",hamradio.png
ID,"RANGELAND",ID-plates_image-042.jpg
ID,"RESERVIST (5 MILITARY BRANCHES) (NAVY, ARMY, AIR FORCE, COAST GUARD, MARINES)",ID-plates_image-088.jpg
ID,"SAWTOOTH",ID-plates_image-044.jpg
ID,"SELWAY-BITTERROOT WILDERNESS",ID-plates_image-046.jpg
ID,"SNOWMOBILE",ID-plates_image-048.jpg
ID,"SNOWSKIER",ID-plates_image-050.jpg
ID,"STREET ROD",ID-plates_image-100.jpg
ID,"SUPPORT OUR TROOPS",ID-plates_image-054.jpg
ID,"TIMBER",ID-plates_image-052.jpg
ID,"University of Idaho",univ-idaho.png
ID,"Veteran - United States Air Force",USAF.png
ID,"Veteran - United States Army",ARMY.png
ID,"Veteran - United States Coast Guard",USCG.png
ID,"Veteran - United States Marine Corps",MARINES.png
ID,"Veteran - United States Navy",NAVY.png
ID,"VETERAN MOTORCYCLE",ID-plates_image-064.jpg
ID,"WHITE WATER RAFTING",ID-plates_image-058.jpg
ID,"YEAR OF MANUFACTURE",ID-plates_image-094.jpg
ID,"YOUTH",ID-plates_image-060.jpg
IL,"Afghanistan Campaign Medal",MISSING.PNG
IL,"Air Force Service Cross",MISSING.PNG
IL,"Alzheimer's Awareness",alzheimers.gif
IL,"Amateur Radio",amateurradio.gif
IL,"America Remembers",americaremembers.gif
IL,"Antique Vehicle",antique.gif
IL,"Antique Vehicle – Expanded-Use",antique-exp.gif
IL,"Armed Forces Reserves",MISSING.PNG
IL,"Autism Awareness",autismawareness.gif
IL,"Autocycle",autocycle.gif
IL,"B-truck",btruck.gif
IL,"Bronze Star",MISSING.PNG
IL,"C-Truck",ctruck.gif
IL,"Charitable Vehicle",charitablevehicle.gif
IL,"Chicago Bears",chicagobears.gif
IL,"Chicago Blackhawks",chicagoblackhawks.gif
IL,"Chicago Bulls",chicagobulls.gif
IL,"Chicago Cubs",chicagocubs.gif
IL,"Chicago White Sox",chicagowhitesox.gif
IL,"Coast Guard",MISSING.PNG
IL,"Cold War",MISSING.PNG
IL,"Collegiate Series",c-uofi.gif
IL,"Combat Action Badge",MISSING.PNG
IL,"Combat Action Ribbon",MISSING.PNG
IL,"Combat Infantryman",MISSING.PNG
IL,"Congressional Medal of Honor",MISSING.PNG
IL,"Disabled Veteran",MISSING.png
IL,"Disabled Veteran - Service-Connected (ISERVE)",MISSING.png
IL,"Distinguished Flying Cross",MISSING.PNG
IL,"Distinguished Service Cross",MISSING.PNG
IL,"Ducks Unlimited",ducksunlimited.gif
IL,"Eagle Scout",eaglescout.gif
IL,"Education",education.gif
IL,"Electric Vehicle",electricvehicle.gif
IL,"Environmental",environmental.gif
IL,"Ex-Prisoner of War",MISSING.PNG
IL,"Farm Trailers - 10,000 lbs. or less",vdd.gif
IL,"Farm Trailers - 10,001 lbs. to 14,000 lbs.",vde.gif
IL,"Farm Trailers - 14,001 lbs. to 20,000 lbs.",vdg.gif
IL,"Farm Trailers - 20,001 lbs. to 28,000 lbs.",vdj.gif
IL,"Farm Trailers - 28,001 lbs. to 36,000 lbs.",vdl.gif
IL,"Farm truck - 16,000 lbs. or less",vf.gif
IL,"Farm truck - 16,001 lbs. to 20,000 lbs.",vg.gif
IL,"Farm truck - 20,001 lbs. to 24,000 lbs.",vh.gif
IL,"Farm truck - 24,001 lbs. to 28,000 lbs.",vj.gif
IL,"Farm truck - 28,001 lbs. to 32,000 lbs.",vk.gif
IL,"Farm truck - 32,001 lbs. to 36,000 lbs.",vl.gif
IL,"Farm truck - 36,001 lbs. to 45,000 lbs.",vp.gif
IL,"Farm truck - 45,001 lbs. to 54,999 lbs.",vr.gif
IL,"Farm truck - 55,000 lbs. to 64,000 lbs.",vt.gif
IL,"Farm truck - 64,001 lbs. to 73,280 lbs.",vv.gif
IL,"Farm truck - 73,281 lbs. to 77,000 lbs.",vx.gif
IL,"Farm truck - 77,001 lbs. to 80,000 lbs.",vz.gif
